CalendarKey,Date,DayOfMonth,Month,MonthLong,MonthName,MonthNr,YearMonth,MonthStart,MonthEnd,Quarter,QuarterName,QuarterNr,Year,IsoWeek,IsoYear,YearWeek,DayOfWeek,DayNameLong,DayNameShort,CurrentMonth,CurrentWeek,HolidayBE,HolidayDE,HolidayES,HolidayFR,HolidayNL,Weekend
20190518,2019-05-18,18,2019 May,2019 May,May,5,201905,2019-05-01,2019-05-31,2019 Q2,Q2,2,2019,20,2019,201920,6,Saturday,Sat,2019 May,20 - 2019,0,0,0,0,0,Weekend
20190519,2019-05-19,19,2019 May,2019 May,May,5,201905,2019-05-01,2019-05-31,2019 Q2,Q2,2,2019,20,2019,201920,7,Sunday,Sun,2019 May,20 - 2019,0,0,0,0,0,Weekend
20190520,2019-05-20,20,2019 May,2019 May,May,5,201905,2019-05-01,2019-05-31,2019 Q2,Q2,2,2019,21,2019,201921,1,Monday,Mon,2019 May,21 - 2019,0,0,0,0,0,Weekday
20190521,2019-05-21,21,2019 May,2019 May,May,5,201905,2019-05-01,2019-05-31,2019 Q2,Q2,2,2019,21,2019,201921,2,Tuesday,Tue,2019 May,21 - 2019,0,0,0,0,0,Weekday
20190522,2019-05-22,22,2019 May,2019 May,May,5,201905,2019-05-01,2019-05-31,2019 Q2,Q2,2,2019,21,2019,201921,3,Wednesday,Wed,2019 May,21 - 2019,0,0,0,0,0,Weekday
20190523,2019-05-23,23,2019 May,2019 May,May,5,201905,2019-05-01,2019-05-31,2019 Q2,Q2,2,2019,21,2019,201921,4,Thursday,Thu,2019 May,21 - 2019,0,0,0,0,0,Weekday
20190524,2019-05-24,24,2019 May,2019 May,May,5,201905,2019-05-01,2019-05-31,2019 Q2,Q2,2,2019,21,2019,201921,5,Friday,Fri,2019 May,21 - 2019,0,0,0,0,0,Weekday
20190525,2019-05-25,25,2019 May,2019 May,May,5,201905,2019-05-01,2019-05-31,2019 Q2,Q2,2,2019,21,2019,201921,6,Saturday,Sat,2019 May,21 - 2019,0,0,0,0,0,Weekend
20190526,2019-05-26,26,2019 May,2019 May,May,5,201905,2019-05-01,2019-05-31,2019 Q2,Q2,2,2019,21,2019,201921,7,Sunday,Sun,2019 May,21 - 2019,0,0,0,0,0,Weekend
20190527,2019-05-27,27,2019 May,2019 May,May,5,201905,2019-05-01,2019-05-31,2019 Q2,Q2,2,2019,22,2019,201922,1,Monday,Mon,2019 May,22 - 2019,0,0,0,0,0,Weekday
20190528,2019-05-28,28,2019 May,2019 May,May,5,201905,2019-05-01,2019-05-31,2019 Q2,Q2,2,2019,22,2019,201922,2,Tuesday,Tue,2019 May,22 - 2019,0,0,0,0,0,Weekday
20190529,2019-05-29,29,2019 May,2019 May,May,5,201905,2019-05-01,2019-05-31,2019 Q2,Q2,2,2019,22,2019,201922,3,Wednesday,Wed,2019 May,22 - 2019,0,0,0,0,0,Weekday
20190530,2019-05-30,30,2019 May,2019 May,May,5,201905,2019-05-01,2019-05-31,2019 Q2,Q2,2,2019,22,2019,201922,4,Thursday,Thu,2019 May,22 - 2019,1,1,0,1,1,Weekday
20190531,2019-05-31,31,2019 May,2019 May,May,5,201905,2019-05-01,2019-05-31,2019 Q2,Q2,2,2019,22,2019,201922,5,Friday,Fri,2019 May,22 - 2019,0,0,0,0,0,Weekday
20190601,2019-06-01,1,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,22,2019,201922,6,Saturday,Sat,2019 Jun,22 - 2019,0,0,0,0,0,Weekend
20190602,2019-06-02,2,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,22,2019,201922,7,Sunday,Sun,2019 Jun,22 - 2019,0,0,0,0,0,Weekend
20190603,2019-06-03,3,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,23,2019,201923,1,Monday,Mon,2019 Jun,23 - 2019,0,0,0,0,0,Weekday
20190604,2019-06-04,4,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,23,2019,201923,2,Tuesday,Tue,2019 Jun,23 - 2019,0,0,0,0,0,Weekday
20190605,2019-06-05,5,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,23,2019,201923,3,Wednesday,Wed,2019 Jun,23 - 2019,0,0,0,0,0,Weekday
20190606,2019-06-06,6,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,23,2019,201923,4,Thursday,Thu,2019 Jun,23 - 2019,0,0,0,0,0,Weekday
20190607,2019-06-07,7,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,23,2019,201923,5,Friday,Fri,2019 Jun,23 - 2019,0,0,0,0,0,Weekday
20190608,2019-06-08,8,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,23,2019,201923,6,Saturday,Sat,2019 Jun,23 - 2019,0,0,0,0,0,Weekend
20190609,2019-06-09,9,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,23,2019,201923,7,Sunday,Sun,2019 Jun,23 - 2019,1,0,0,0,1,Weekend
20190610,2019-06-10,10,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,24,2019,201924,1,Monday,Mon,2019 Jun,24 - 2019,1,1,0,1,1,Weekday
20190611,2019-06-11,11,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,24,2019,201924,2,Tuesday,Tue,2019 Jun,24 - 2019,0,0,0,0,0,Weekday
20190612,2019-06-12,12,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,24,2019,201924,3,Wednesday,Wed,2019 Jun,24 - 2019,0,0,0,0,0,Weekday
20190613,2019-06-13,13,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,24,2019,201924,4,Thursday,Thu,2019 Jun,24 - 2019,0,0,0,0,0,Weekday
20190614,2019-06-14,14,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,24,2019,201924,5,Friday,Fri,2019 Jun,24 - 2019,0,0,0,0,0,Weekday
20190615,2019-06-15,15,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,24,2019,201924,6,Saturday,Sat,2019 Jun,24 - 2019,0,0,0,0,0,Weekend
20190616,2019-06-16,16,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,24,2019,201924,7,Sunday,Sun,2019 Jun,24 - 2019,0,0,0,0,0,Weekend
20190617,2019-06-17,17,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,25,2019,201925,1,Monday,Mon,2019 Jun,25 - 2019,0,0,0,0,0,Weekday
20190618,2019-06-18,18,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,25,2019,201925,2,Tuesday,Tue,2019 Jun,25 - 2019,0,0,0,0,0,Weekday
20190619,2019-06-19,19,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,25,2019,201925,3,Wednesday,Wed,2019 Jun,25 - 2019,0,0,0,0,0,Weekday
20190620,2019-06-20,20,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,25,2019,201925,4,Thursday,Thu,2019 Jun,25 - 2019,0,0,0,0,0,Weekday
20190621,2019-06-21,21,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,25,2019,201925,5,Friday,Fri,2019 Jun,25 - 2019,0,0,0,0,0,Weekday
20190622,2019-06-22,22,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,25,2019,201925,6,Saturday,Sat,2019 Jun,25 - 2019,0,0,0,0,0,Weekend
20190623,2019-06-23,23,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,25,2019,201925,7,Sunday,Sun,2019 Jun,25 - 2019,0,0,0,0,0,Weekend
20190624,2019-06-24,24,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,26,2019,201926,1,Monday,Mon,2019 Jun,26 - 2019,0,0,0,0,0,Weekday
20190625,2019-06-25,25,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,26,2019,201926,2,Tuesday,Tue,2019 Jun,26 - 2019,0,0,0,0,0,Weekday
20190626,2019-06-26,26,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,26,2019,201926,3,Wednesday,Wed,2019 Jun,26 - 2019,0,0,0,0,0,Weekday
20190627,2019-06-27,27,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,26,2019,201926,4,Thursday,Thu,2019 Jun,26 - 2019,0,0,0,0,0,Weekday
20190628,2019-06-28,28,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,26,2019,201926,5,Friday,Fri,2019 Jun,26 - 2019,0,0,0,0,0,Weekday
20190629,2019-06-29,29,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,26,2019,201926,6,Saturday,Sat,2019 Jun,26 - 2019,0,0,0,0,0,Weekend
20190630,2019-06-30,30,2019 Jun,2019 June,Jun,6,201906,2019-06-01,2019-06-30,2019 Q2,Q2,2,2019,26,2019,201926,7,Sunday,Sun,2019 Jun,26 - 2019,0,0,0,0,0,Weekend
20190701,2019-07-01,1,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,27,2019,201927,1,Monday,Mon,2019 Jul,27 - 2019,0,0,0,0,0,Weekday
20190702,2019-07-02,2,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,27,2019,201927,2,Tuesday,Tue,2019 Jul,27 - 2019,0,0,0,0,0,Weekday
20190703,2019-07-03,3,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,27,2019,201927,3,Wednesday,Wed,2019 Jul,27 - 2019,0,0,0,0,0,Weekday
20190704,2019-07-04,4,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,27,2019,201927,4,Thursday,Thu,2019 Jul,27 - 2019,0,0,0,0,0,Weekday
20190705,2019-07-05,5,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,27,2019,201927,5,Friday,Fri,2019 Jul,27 - 2019,0,0,0,0,0,Weekday
20190706,2019-07-06,6,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,27,2019,201927,6,Saturday,Sat,2019 Jul,27 - 2019,0,0,0,0,0,Weekend
20190707,2019-07-07,7,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,27,2019,201927,7,Sunday,Sun,2019 Jul,27 - 2019,0,0,0,0,0,Weekend
20190708,2019-07-08,8,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,28,2019,201928,1,Monday,Mon,2019 Jul,28 - 2019,0,0,0,0,0,Weekday
20190709,2019-07-09,9,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,28,2019,201928,2,Tuesday,Tue,2019 Jul,28 - 2019,0,0,0,0,0,Weekday
20190710,2019-07-10,10,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,28,2019,201928,3,Wednesday,Wed,2019 Jul,28 - 2019,0,0,0,0,0,Weekday
20190711,2019-07-11,11,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,28,2019,201928,4,Thursday,Thu,2019 Jul,28 - 2019,0,0,0,0,0,Weekday
20190712,2019-07-12,12,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,28,2019,201928,5,Friday,Fri,2019 Jul,28 - 2019,0,0,0,0,0,Weekday
20190713,2019-07-13,13,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,28,2019,201928,6,Saturday,Sat,2019 Jul,28 - 2019,0,0,0,0,0,Weekend
20190714,2019-07-14,14,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,28,2019,201928,7,Sunday,Sun,2019 Jul,28 - 2019,0,0,0,1,0,Weekend
20190715,2019-07-15,15,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,29,2019,201929,1,Monday,Mon,2019 Jul,29 - 2019,0,0,0,0,0,Weekday
20190716,2019-07-16,16,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,29,2019,201929,2,Tuesday,Tue,2019 Jul,29 - 2019,0,0,0,0,0,Weekday
20190717,2019-07-17,17,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,29,2019,201929,3,Wednesday,Wed,2019 Jul,29 - 2019,0,0,0,0,0,Weekday
20190718,2019-07-18,18,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,29,2019,201929,4,Thursday,Thu,2019 Jul,29 - 2019,0,0,0,0,0,Weekday
20190719,2019-07-19,19,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,29,2019,201929,5,Friday,Fri,2019 Jul,29 - 2019,0,0,0,0,0,Weekday
20190720,2019-07-20,20,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,29,2019,201929,6,Saturday,Sat,2019 Jul,29 - 2019,0,0,0,0,0,Weekend
20190721,2019-07-21,21,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,29,2019,201929,7,Sunday,Sun,2019 Jul,29 - 2019,1,0,0,0,0,Weekend
20190722,2019-07-22,22,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,30,2019,201930,1,Monday,Mon,2019 Jul,30 - 2019,0,0,0,0,0,Weekday
20190723,2019-07-23,23,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,30,2019,201930,2,Tuesday,Tue,2019 Jul,30 - 2019,0,0,0,0,0,Weekday
20190724,2019-07-24,24,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,30,2019,201930,3,Wednesday,Wed,2019 Jul,30 - 2019,0,0,0,0,0,Weekday
20190725,2019-07-25,25,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,30,2019,201930,4,Thursday,Thu,2019 Jul,30 - 2019,0,0,0,0,0,Weekday
20190726,2019-07-26,26,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,30,2019,201930,5,Friday,Fri,2019 Jul,30 - 2019,0,0,0,0,0,Weekday
20190727,2019-07-27,27,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,30,2019,201930,6,Saturday,Sat,2019 Jul,30 - 2019,0,0,0,0,0,Weekend
20190728,2019-07-28,28,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,30,2019,201930,7,Sunday,Sun,2019 Jul,30 - 2019,0,0,0,0,0,Weekend
20190729,2019-07-29,29,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,31,2019,201931,1,Monday,Mon,2019 Jul,31 - 2019,0,0,0,0,0,Weekday
20190730,2019-07-30,30,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,31,2019,201931,2,Tuesday,Tue,2019 Jul,31 - 2019,0,0,0,0,0,Weekday
20190731,2019-07-31,31,2019 Jul,2019 July,Jul,7,201907,2019-07-01,2019-07-31,2019 Q3,Q3,3,2019,31,2019,201931,3,Wednesday,Wed,2019 Jul,31 - 2019,0,0,0,0,0,Weekday
20190801,2019-08-01,1,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,31,2019,201931,4,Thursday,Thu,2019 Aug,31 - 2019,0,0,0,0,0,Weekday
20190802,2019-08-02,2,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,31,2019,201931,5,Friday,Fri,2019 Aug,31 - 2019,0,0,0,0,0,Weekday
20190803,2019-08-03,3,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,31,2019,201931,6,Saturday,Sat,2019 Aug,31 - 2019,0,0,0,0,0,Weekend
20190804,2019-08-04,4,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,31,2019,201931,7,Sunday,Sun,2019 Aug,31 - 2019,0,0,0,0,0,Weekend
20190805,2019-08-05,5,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,32,2019,201932,1,Monday,Mon,2019 Aug,32 - 2019,0,0,0,0,0,Weekday
20190806,2019-08-06,6,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,32,2019,201932,2,Tuesday,Tue,2019 Aug,32 - 2019,0,0,0,0,0,Weekday
20190807,2019-08-07,7,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,32,2019,201932,3,Wednesday,Wed,2019 Aug,32 - 2019,0,0,0,0,0,Weekday
20190808,2019-08-08,8,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,32,2019,201932,4,Thursday,Thu,2019 Aug,32 - 2019,0,0,0,0,0,Weekday
20190809,2019-08-09,9,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,32,2019,201932,5,Friday,Fri,2019 Aug,32 - 2019,0,0,0,0,0,Weekday
20190810,2019-08-10,10,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,32,2019,201932,6,Saturday,Sat,2019 Aug,32 - 2019,0,0,0,0,0,Weekend
20190811,2019-08-11,11,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,32,2019,201932,7,Sunday,Sun,2019 Aug,32 - 2019,0,0,0,0,0,Weekend
20190812,2019-08-12,12,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,33,2019,201933,1,Monday,Mon,2019 Aug,33 - 2019,0,0,0,0,0,Weekday
20190813,2019-08-13,13,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,33,2019,201933,2,Tuesday,Tue,2019 Aug,33 - 2019,0,0,0,0,0,Weekday
20190814,2019-08-14,14,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,33,2019,201933,3,Wednesday,Wed,2019 Aug,33 - 2019,0,0,0,0,0,Weekday
20190815,2019-08-15,15,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,33,2019,201933,4,Thursday,Thu,2019 Aug,33 - 2019,1,0,1,1,0,Weekday
20190816,2019-08-16,16,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,33,2019,201933,5,Friday,Fri,2019 Aug,33 - 2019,0,0,0,0,0,Weekday
20190817,2019-08-17,17,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,33,2019,201933,6,Saturday,Sat,2019 Aug,33 - 2019,0,0,0,0,0,Weekend
20190818,2019-08-18,18,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,33,2019,201933,7,Sunday,Sun,2019 Aug,33 - 2019,0,0,0,0,0,Weekend
20190819,2019-08-19,19,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,34,2019,201934,1,Monday,Mon,2019 Aug,34 - 2019,0,0,0,0,0,Weekday
20190820,2019-08-20,20,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,34,2019,201934,2,Tuesday,Tue,2019 Aug,34 - 2019,0,0,0,0,0,Weekday
20190821,2019-08-21,21,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,34,2019,201934,3,Wednesday,Wed,2019 Aug,34 - 2019,0,0,0,0,0,Weekday
20190822,2019-08-22,22,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,34,2019,201934,4,Thursday,Thu,2019 Aug,34 - 2019,0,0,0,0,0,Weekday
20190823,2019-08-23,23,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,34,2019,201934,5,Friday,Fri,2019 Aug,34 - 2019,0,0,0,0,0,Weekday
20190824,2019-08-24,24,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,34,2019,201934,6,Saturday,Sat,2019 Aug,34 - 2019,0,0,0,0,0,Weekend
20190825,2019-08-25,25,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,34,2019,201934,7,Sunday,Sun,2019 Aug,34 - 2019,0,0,0,0,0,Weekend
20190826,2019-08-26,26,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,35,2019,201935,1,Monday,Mon,2019 Aug,35 - 2019,0,0,0,0,0,Weekday
20190827,2019-08-27,27,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,35,2019,201935,2,Tuesday,Tue,2019 Aug,35 - 2019,0,0,0,0,0,Weekday
20190828,2019-08-28,28,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,35,2019,201935,3,Wednesday,Wed,2019 Aug,35 - 2019,0,0,0,0,0,Weekday
20190829,2019-08-29,29,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,35,2019,201935,4,Thursday,Thu,2019 Aug,35 - 2019,0,0,0,0,0,Weekday
20190830,2019-08-30,30,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,35,2019,201935,5,Friday,Fri,2019 Aug,35 - 2019,0,0,0,0,0,Weekday
20190831,2019-08-31,31,2019 Aug,2019 August,Aug,8,201908,2019-08-01,2019-08-31,2019 Q3,Q3,3,2019,35,2019,201935,6,Saturday,Sat,2019 Aug,35 - 2019,0,0,0,0,0,Weekend
20190901,2019-09-01,1,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,35,2019,201935,7,Sunday,Sun,2019 Sep,35 - 2019,0,0,0,0,0,Weekend
20190902,2019-09-02,2,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,36,2019,201936,1,Monday,Mon,2019 Sep,36 - 2019,0,0,0,0,0,Weekday
20190903,2019-09-03,3,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,36,2019,201936,2,Tuesday,Tue,2019 Sep,36 - 2019,0,0,0,0,0,Weekday
20190904,2019-09-04,4,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,36,2019,201936,3,Wednesday,Wed,2019 Sep,36 - 2019,0,0,0,0,0,Weekday
20190905,2019-09-05,5,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,36,2019,201936,4,Thursday,Thu,2019 Sep,36 - 2019,0,0,0,0,0,Weekday
20190906,2019-09-06,6,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,36,2019,201936,5,Friday,Fri,2019 Sep,36 - 2019,0,0,0,0,0,Weekday
20190907,2019-09-07,7,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,36,2019,201936,6,Saturday,Sat,2019 Sep,36 - 2019,0,0,0,0,0,Weekend
20190908,2019-09-08,8,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,36,2019,201936,7,Sunday,Sun,2019 Sep,36 - 2019,0,0,0,0,0,Weekend
20190909,2019-09-09,9,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,37,2019,201937,1,Monday,Mon,2019 Sep,37 - 2019,0,0,0,0,0,Weekday
20190910,2019-09-10,10,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,37,2019,201937,2,Tuesday,Tue,2019 Sep,37 - 2019,0,0,0,0,0,Weekday
20190911,2019-09-11,11,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,37,2019,201937,3,Wednesday,Wed,2019 Sep,37 - 2019,0,0,0,0,0,Weekday
20190912,2019-09-12,12,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,37,2019,201937,4,Thursday,Thu,2019 Sep,37 - 2019,0,0,0,0,0,Weekday
20190913,2019-09-13,13,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,37,2019,201937,5,Friday,Fri,2019 Sep,37 - 2019,0,0,0,0,0,Weekday
20190914,2019-09-14,14,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,37,2019,201937,6,Saturday,Sat,2019 Sep,37 - 2019,0,0,0,0,0,Weekend
20190915,2019-09-15,15,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,37,2019,201937,7,Sunday,Sun,2019 Sep,37 - 2019,0,0,0,0,0,Weekend
20190916,2019-09-16,16,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,38,2019,201938,1,Monday,Mon,2019 Sep,38 - 2019,0,0,0,0,0,Weekday
20190917,2019-09-17,17,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,38,2019,201938,2,Tuesday,Tue,2019 Sep,38 - 2019,0,0,0,0,0,Weekday
20190918,2019-09-18,18,2019 Sep,2019 September,Sep,9,201909,2019-09-01,2019-09-30,2019 Q3,Q3,3,2019,38,2019,201938,3,Wednesday,Wed,2019 Sep,38 - 2019,0,0,0,0,0,Weekday
